"Root","FullName","Directory","Name","Extension","LengthBytes","LastWriteTime","CreationTime","Depth"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\locations\__pycache__\_sysconfig.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\locations\__pycache__","_sysconfig.cpython-311.pyc",".pyc","8914","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\locations\__pycache__\base.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\locations\__pycache__","base.cpython-311.pyc",".pyc","3948","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata","__init__.py",".py","5824","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\_json.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata","_json.py",".py","2711","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\base.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata","base.py",".py","25420","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata","pkg_resources.py",".py","10544","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib","__init__.py",".py","135","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib","_compat.py",".py","2804","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib","_dists.py",".py","8420","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib","_envs.py",".py","5333","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__","__init__.cpython-311.pyc",".pyc","384","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","9"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__\_compat.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__","_compat.cpython-311.pyc",".pyc","4726","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","9"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__\_dists.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__","_dists.cpython-311.pyc",".pyc","14420","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","9"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__\_envs.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__","_envs.cpython-311.pyc",".pyc","9098","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","9"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__pycache__","__init__.cpython-311.pyc",".pyc","7434","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__pycache__\_json.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__pycache__","_json.cpython-311.pyc",".pyc","3610","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__pycache__\base.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__pycache__","base.cpython-311.pyc",".pyc","37421","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__pycache__\pkg_resources.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\metadata\__pycache__","pkg_resources.cpython-311.pyc",".pyc","18046","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","__init__.py",".py","62","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\candidate.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","candidate.py",".py","753","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\direct_url.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","direct_url.py",".py","6555","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\format_control.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","format_control.py",".py","2471","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\index.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","index.py",".py","1030","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\installation_report.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","installation_report.py",".py","2839","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\link.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","link.py",".py","21992","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\release_control.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","release_control.py",".py","3403","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\scheme.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","scheme.py",".py","575","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\search_scope.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","search_scope.py",".py","4507","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\selection_prefs.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","selection_prefs.py",".py","2221","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\target_python.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","target_python.py",".py","4243","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\wheel.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models","wheel.py",".py","2920","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","__init__.cpython-311.pyc",".pyc","258","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\candidate.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","candidate.cpython-311.pyc",".pyc","1837","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\direct_url.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","direct_url.cpython-311.pyc",".pyc","11942","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\format_control.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","format_control.cpython-311.pyc",".pyc","4493","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\index.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","index.cpython-311.pyc",".pyc","1892","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\installation_report.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","installation_report.cpython-311.pyc",".pyc","2617","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\link.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","link.cpython-311.pyc",".pyc","29260","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\release_control.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","release_control.cpython-311.pyc",".pyc","4587","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\scheme.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","scheme.cpython-311.pyc",".pyc","1140","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\search_scope.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","search_scope.cpython-311.pyc",".pyc","5707","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\selection_prefs.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","selection_prefs.cpython-311.pyc",".pyc","2231","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\target_python.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","target_python.cpython-311.pyc",".pyc","5114","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__\wheel.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\models\__pycache__","wheel.cpython-311.pyc",".pyc","5113","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network","__init__.py",".py","49","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\auth.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network","auth.py",".py","20806","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\cache.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network","cache.py",".py","4862","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\download.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network","download.py",".py","12667","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\lazy_wheel.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network","lazy_wheel.py",".py","7646","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\session.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network","session.py",".py","19555","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\utils.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network","utils.py",".py","4091","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\xmlrpc.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network","xmlrpc.py",".py","1830","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__","__init__.cpython-311.pyc",".pyc","246","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__\auth.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__","auth.cpython-311.pyc",".pyc","23603","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__\cache.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__","cache.cpython-311.pyc",".pyc","9663","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__\download.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__","download.cpython-311.pyc",".pyc","17564","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__\lazy_wheel.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__","lazy_wheel.cpython-311.pyc",".pyc","12869","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__\session.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__","session.cpython-311.pyc",".pyc","21932","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__\utils.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__","utils.cpython-311.pyc",".pyc","2399","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__\xmlrpc.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\network\__pycache__","xmlrpc.cpython-311.pyc",".pyc","3214","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations","__init__.py",".py","0","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\check.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations","check.py",".py","5894","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\freeze.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations","freeze.py",".py","9854","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\prepare.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations","prepare.py",".py","28830","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build","__init__.py",".py","0","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\build_tracker.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build","build_tracker.py",".py","4771","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\metadata_editable.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build","metadata_editable.py",".py","1509","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\metadata.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build","metadata.py",".py","1421","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\wheel_editable.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build","wheel_editable.py",".py","1478","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\wheel.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build","wheel.py",".py","1136","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\__pycache__","__init__.cpython-311.pyc",".pyc","199","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","9"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\__pycache__\build_tracker.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\__pycache__","build_tracker.cpython-311.pyc",".pyc","8695","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","9"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\__pycache__\metadata_editable.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\pip\_internal\operations\build\__pycache__","metadata_editable.cpython-311.pyc",".pyc","2319","2/19/2026 5:51:12 PM","2/19/2026 5:51:12 PM","9"
